latitud,longitud,altura,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total
-38.5,-58.5,15.0,3.65,0.1711,9.9,8.3958,6.25,1.4369,100.75,16.1049,0.0753,81.7237,74.6629,65.6188,5.6204,895.9544,1.8256,0.1548,5.2879,4.3418,3.4623,0.6722,52.1016,60.8182,0.2324,112.6791,76.4392,51.8609,17.7667,917.2706,13.1728,0.3382,20.9254,14.222,7.7526,4.8106,170.6645,14.7773,0.2778,26.6471,19.093,11.8698,5.3034,229.1163,11.2343,0.412,15.7729,9.9472,4.5386,4.0985,119.3658
-38.0,-71.0,1388.0,12.4,0.4853,15.95,9.3375,3.55,4.5312,112.05,26.554,0.1321,85.3398,72.125,58.7858,9.5309,865.4999,3.2835,0.3748,4.9703,3.4419,1.6868,1.2901,41.3024,121.0814,0.601,141.775,64.9965,20.6936,39.0617,779.958,13.6585,0.7869,13.2606,6.2699,-0.3979,4.9341,75.2391,17.7664,0.5044,21.4704,12.8056,3.704,6.4587,153.6669,9.4332,4.2348,5.6953,0.7823,-3.7379,3.3129,9.3875
-38.0,-70.5,1573.0,11.4,0.4636,15.1,8.9417,3.7,4.1453,107.3,29.2367,0.1691,77.4713,62.6139,48.2346,10.5863,751.3673,3.2835,0.3748,4.9703,3.4419,1.6868,1.2901,41.3024,92.5793,0.5612,112.1005,53.3004,19.5212,29.9119,639.6045,15.5429,0.6504,16.5611,8.6082,1.0182,5.599,103.2989,19.0011,0.421,25.4701,16.2146,6.469,6.8261,194.5754,10.8506,1.7751,7.902,2.215,-2.9486,3.9319,26.58
-38.0,-68.5,328.0,2.35,0.2592,3.85,2.4667,1.5,0.6394,29.6,32.9767,0.2496,65.8917,49.2696,32.915,12.2981,591.2355,2.4631,0.2824,4.49,3.3848,2.0269,0.956,40.6171,21.8027,0.393,33.4449,20.2027,11.6422,7.9389,242.4328,18.338,0.4664,23.6481,14.281,5.3101,6.6603,171.3715,19.9662,0.3292,32.0454,22.0462,12.0792,7.258,264.5545,14.6332,0.7229,14.977,7.3419,0.3438,5.3072,88.1029
-38.0,-68.0,291.0,2.25,0.2478,3.8,2.3875,1.55,0.5917,28.65,33.2982,0.257,65.4446,48.5113,32.1464,12.4674,582.1358,2.538,0.2804,4.6851,3.5027,2.1471,0.9821,42.0321,22.4004,0.4032,33.6121,20.0973,11.2117,8.1024,241.1673,18.6147,0.4523,24.437,14.9705,5.8223,6.7715,179.6459,20.0482,0.3257,32.4078,22.4002,12.3596,7.2956,268.8021,15.1201,0.672,16.025,8.1774,0.9049,5.4948,98.1292
-38.0,-67.5,275.0,1.9,0.1961,3.8,2.8417,1.9,0.5571,34.1,35.9467,0.2768,66.7191,48.424,30.7724,13.4026,581.0884,2.538,0.2804,4.6851,3.5027,2.1471,0.9821,42.0321,24.5662,0.3681,35.7058,21.1932,11.1396,7.8002,254.3184,19.2429,0.4466,25.4282,15.667,6.1853,6.997,188.0041,20.4411,0.3218,33.2799,23.0875,12.8388,7.4307,277.05,15.802,0.6447,17.1072,8.9047,1.3052,5.7408,106.8569
-38.0,-67.0,342.0,2.85,0.2051,4.75,3.5,1.9,0.718,42.0,36.4334,0.2753,67.3577,48.9805,30.9243,13.4841,587.7659,2.4747,0.2693,4.6776,3.511,2.2029,0.9456,42.1315,25.7228,0.3212,36.0176,22.5207,10.2948,7.2339,270.2488,19.3567,0.4442,25.6243,15.7991,6.2676,7.0176,189.5897,20.5947,0.322,33.4611,23.1777,12.8664,7.4634,278.1323,15.9652,0.6353,17.3836,9.0931,1.4184,5.7772,109.1167
-38.0,-66.5,289.0,3.75,0.2489,6.45,4.825,2.7,1.201,57.9,35.368,0.2603,67.7271,50.1516,32.3591,13.0543,601.8197,2.4747,0.2693,4.6776,3.511,2.2029,0.9456,42.1315,30.7221,0.3225,43.4803,27.7697,12.7582,8.9553,333.2367,19.2637,0.4377,25.6612,15.8935,6.3975,6.9559,190.7221,20.476,0.317,33.5478,23.3141,13.0718,7.3915,279.7695,15.969,0.6242,17.4633,9.1909,1.4943,5.7372,110.2907
-38.0,-66.0,213.0,3.75,0.2489,6.45,4.825,2.7,1.201,57.9,35.368,0.2603,67.7271,50.1516,32.3591,13.0543,601.8197,2.1429,0.2276,4.6133,3.6315,2.4704,0.8265,43.5783,30.7221,0.3225,43.4803,27.7697,12.7582,8.9553,333.2367,19.2637,0.4377,25.6612,15.8935,6.3975,6.9559,190.7221,20.476,0.317,33.5478,23.3141,13.0718,7.3915,279.7695,15.969,0.6242,17.4633,9.1909,1.4943,5.7372,110.2907
-38.0,-65.5,194.0,4.6,0.3014,7.5,5.5375,2.9,1.6688,66.45,34.9699,0.2436,70.1276,52.6834,35.1577,12.8335,632.2003,2.1429,0.2276,4.6133,3.6315,2.4704,0.8265,43.5783,41.661,0.4087,54.7847,36.8254,13.1237,15.0497,441.9051,19.036,0.4372,25.3276,15.6864,6.2916,6.8576,188.2372,20.2472,0.3178,33.1203,23.0101,12.8731,7.3125,276.1217,15.7173,0.6191,17.2221,9.0786,1.5048,5.6206,108.9438
-38.0,-65.0,170.0,5.4,0.3435,8.4,5.9625,3.0,2.0482,71.55,32.9861,0.2258,70.0666,53.8817,37.0805,12.1683,646.5805,1.9072,0.1997,4.6773,3.7421,2.7701,0.7474,44.9053,53.2667,0.4559,67.2482,45.5029,13.9815,20.7468,546.035,18.6558,0.4342,24.9169,15.4341,6.2611,6.7021,185.2096,20.004,0.3184,32.686,22.6397,12.682,7.2094,271.6767,15.238,0.6067,16.8719,8.9688,1.6339,5.4411,107.6252
-38.0,-64.5,143.0,6.25,0.3495,9.15,6.3208,2.9,2.2094,75.85,31.7118,0.2111,70.3064,55.4037,38.5946,11.6941,664.8446,1.9072,0.1997,4.6773,3.7421,2.7701,0.7474,44.9053,64.9774,0.4571,79.7108,52.212,14.7334,23.8668,626.5441,18.6213,0.4245,25.255,15.716,6.6337,6.671,188.5924,20.029,0.3129,33.1288,22.9448,13.0998,7.1798,275.3374,15.1939,0.5857,17.2047,9.2681,2.0108,5.4284,111.2169
-38.0,-64.0,80.0,6.05,0.3225,9.5,6.6333,3.45,2.139,79.6,32.088,0.2007,73.3528,58.4481,41.2648,11.7333,701.3775,1.7378,0.1843,4.7482,3.8597,3.0104,0.7112,46.3163,66.5054,0.4322,83.5284,53.0864,17.023,22.9417,637.0373,18.5802,0.4278,25.0855,15.5644,6.5053,6.6589,186.7727,20.1435,0.318,32.9581,22.7223,12.8146,7.2249,272.6681,15.1314,0.5879,17.0976,9.2028,1.9662,5.4103,110.4337
-38.0,-63.5,77.0,6.05,0.3225,9.5,6.6333,3.45,2.139,79.6,32.088,0.2007,73.3528,58.4481,41.2648,11.7333,701.3775,1.7378,0.1843,4.7482,3.8597,3.0104,0.7112,46.3163,66.5054,0.4322,83.5284,53.0864,17.023,22.9417,637.0373,18.5802,0.4278,25.0855,15.5644,6.5053,6.6589,186.7727,20.1435,0.318,32.9581,22.7223,12.8146,7.2249,272.6681,15.1314,0.5879,17.0976,9.2028,1.9662,5.4103,110.4337
-38.0,-63.0,58.0,5.7,0.3065,9.3,6.5292,3.6,2.0013,78.35,31.9485,0.1901,75.9191,61.232,43.9706,11.6375,734.7837,1.6416,0.1679,4.7459,3.9217,3.1043,0.6584,47.0599,66.434,0.3942,85.8094,53.8273,19.3754,21.2196,645.9278,18.207,0.4384,24.2315,14.8857,6.0245,6.5263,178.6279,20.0751,0.3294,32.0475,21.8519,11.9724,7.1974,262.223,14.7023,0.6039,16.3849,8.7213,1.6826,5.267,104.6558
-38.0,-62.0,0.0,5.85,0.2749,9.75,7.0542,3.9,1.9395,84.65,27.9449,0.1522,78.529,66.1914,50.5841,10.0718,794.2968,1.5202,0.1485,4.8309,4.0568,3.3107,0.6026,48.6822,63.107,0.3492,87.8217,57.9299,24.7147,20.229,695.159,16.9796,0.4509,22.2077,13.467,5.2281,6.0718,161.6035,19.2226,0.3381,30.0099,20.2336,10.7873,6.8402,242.8027,13.18,0.6313,14.3823,7.5328,1.2023,4.7555,90.3932
-38.0,-59.5,0.0,4.8,0.2193,10.15,8.2333,5.35,1.8057,98.8,21.2801,0.1059,81.7912,72.3859,60.5111,7.6669,868.6312,1.5263,0.1339,5.0555,4.249,3.5292,0.569,50.988,64.2764,0.2721,110.2159,74.126,45.9395,20.1663,889.5124,15.2316,0.3962,21.5438,13.8041,6.3122,5.4691,165.6487,17.4926,0.3035,29.3685,20.4847,11.8759,6.2176,245.8159,11.7115,0.5342,13.904,7.9959,2.1925,4.2711,95.9508
-38.0,-59.0,0.0,4.15,0.192,10.1,8.375,5.95,1.6079,100.5,21.2737,0.1036,82.4987,73.1971,61.225,7.5806,878.3653,1.2276,0.1097,5.0068,4.3787,3.7792,0.4804,52.5439,62.8157,0.2519,111.7111,76.397,48.8954,19.2434,916.7638,14.9603,0.3877,21.5056,13.8933,6.5453,5.3864,166.7195,17.2721,0.3009,29.1978,20.4104,11.9257,6.141,244.925,11.7718,0.5177,14.2213,8.2325,2.4495,4.2618,98.7904
-38.0,-58.5,0.0,4.15,0.192,10.1,8.375,5.95,1.6079,100.5,21.2737,0.1036,82.4987,73.1971,61.225,7.5806,878.3653,1.2276,0.1097,5.0068,4.3787,3.7792,0.4804,52.5439,62.8157,0.2519,111.7111,76.397,48.8954,19.2434,916.7638,14.9603,0.3877,21.5056,13.8933,6.5453,5.3864,166.7195,17.2721,0.3009,29.1978,20.4104,11.9257,6.141,244.925,11.7718,0.5177,14.2213,8.2325,2.4495,4.2618,98.7904
-37.5,-71.0,2033.0,11.8,0.5344,14.75,8.1542,2.95,4.3579,97.85,28.8679,0.1564,81.7229,67.5019,52.855,10.5571,810.0229,3.2835,0.3748,4.9703,3.4419,1.6868,1.2901,41.3024,97.2077,0.5971,114.421,53.3541,17.2133,31.8557,640.2496,14.3103,0.7423,14.3546,6.9469,0.0443,5.1567,83.3628,18.1667,0.4815,22.5897,13.6959,4.423,6.5952,164.3507,9.8669,2.669,6.4801,1.3219,-3.3868,3.528,15.8623
-37.5,-70.5,1638.0,8.5,0.4098,12.3,7.3208,3.8,2.9997,87.85,28.0713,0.181,69.9217,55.9523,41.8504,10.1298,671.4279,3.2835,0.3748,4.9703,3.4419,1.6868,1.2901,41.3024,47.8081,0.4503,64.3011,35.2259,16.493,15.862,422.7102,15.706,0.6199,17.229,9.0955,1.523,5.638,109.1465,18.6632,0.3939,26.171,16.9866,7.5078,6.691,203.8397,11.1366,1.6387,8.4611,2.4622,-2.6755,4.0348,29.5469
-37.5,-70.0,1642.0,8.5,0.4132,12.2,7.15,3.7,2.954,85.8,28.0892,0.1996,64.9427,50.8876,36.8535,10.1584,610.6512,2.4726,0.286,4.4066,3.316,1.934,0.9482,39.7923,43.6747,0.4343,60.1819,33.7655,16.5072,14.6652,405.1863,16.6074,0.539,19.6559,11.0801,3.0485,5.9725,132.9618,19.2323,0.3597,28.6431,19.1364,9.4108,6.8837,229.6371,12.1699,1.0339,10.7918,4.2658,-1.3781,4.4105,51.1898
-37.5,-68.5,574.0,2.2,0.1827,4.5,3.3083,2.3,0.6045,39.7,29.9692,0.2346,62.1888,47.4368,32.2196,11.13,569.2416,2.4631,0.2824,4.49,3.3848,2.0269,0.956,40.6171,15.0092,0.2885,28.5431,19.8084,13.5339,5.7156,237.7007,17.975,0.4616,23.3416,14.099,5.3666,6.5081,169.1879,19.4627,0.3193,31.8048,22.026,12.3421,7.0321,264.3122,14.3291,0.7253,14.6589,7.1335,0.3298,5.1739,85.6021
-37.5,-68.0,508.0,2.1,0.1714,4.3,3.3125,2.2,0.5677,39.75,31.4591,0.2493,62.8766,47.1368,31.4175,11.7502,565.6421,2.538,0.2804,4.6851,3.5027,2.1471,0.9821,42.0321,15.6967,0.2938,29.0472,19.8992,13.3505,5.8467,238.7903,18.4788,0.4405,24.6499,15.2095,6.1711,6.6993,182.5141,19.7895,0.3128,32.7502,22.8574,12.9607,7.1492,274.2882,14.9992,0.6466,16.2326,8.3992,1.2334,5.4311,100.7903
-37.5,-67.5,368.0,2.55,0.1943,4.8,3.8208,2.25,0.7424,45.85,32.665,0.2584,63.6994,47.0768,31.0344,12.1663,564.9216,2.538,0.2804,4.6851,3.5027,2.1471,0.9821,42.0321,22.5053,0.297,34.4054,21.7963,11.9001,6.4726,261.555,19.0114,0.43,25.68,16.0464,6.6686,6.8997,192.5567,20.1531,0.3098,33.5371,23.5282,13.384,7.2893,282.3381,15.7147,0.6131,17.453,9.2968,1.7383,5.6998,111.562
-37.5,-67.0,248.0,3.1,0.2323,6.0,4.8417,2.9,1.1245,58.1,34.403,0.2592,66.6611,49.3377,32.2581,12.7875,592.0522,2.4747,0.2693,4.6776,3.511,2.2029,0.9456,42.1315,27.3688,0.3019,39.1336,26.6552,11.7648,8.0474,319.8626,19.2675,0.4337,25.8478,16.0877,6.5803,6.9766,193.0525,20.4013,0.3132,33.7074,23.5508,13.3061,7.3759,282.6101,15.99,0.6183,17.6285,9.3441,1.6385,5.7776,112.1287
-37.5,-66.5,249.0,4.7,0.2987,7.4,5.3458,2.7,1.5968,64.15,34.2818,0.2392,69.2926,52.2004,35.0108,12.486,626.4048,2.4747,0.2693,4.6776,3.511,2.2029,0.9456,42.1315,44.0239,0.4231,56.7539,38.0453,12.73,16.0988,456.5441,19.1174,0.4286,25.7645,16.0641,6.6471,6.8845,192.769,20.2223,0.308,33.7594,23.6461,13.5371,7.2838,283.7527,15.903,0.6157,17.4943,9.254,1.5913,5.6981,111.0482
-37.5,-66.0,239.0,4.7,0.2987,7.4,5.3458,2.7,1.5968,64.15,34.2818,0.2392,69.2926,52.2004,35.0108,12.486,626.4048,2.1429,0.2276,4.6133,3.6315,2.4704,0.8265,43.5783,44.0239,0.4231,56.7539,38.0453,12.73,16.0988,456.5441,19.1174,0.4286,25.7645,16.0641,6.6471,6.8845,192.769,20.2223,0.308,33.7594,23.6461,13.5371,7.2838,283.7527,15.903,0.6157,17.4943,9.254,1.5913,5.6981,111.0482
-37.5,-65.5,239.0,5.1,0.3528,7.75,5.55,2.65,1.958,66.6,32.7189,0.2273,69.5185,53.1389,36.7996,12.0764,637.6667,2.1429,0.2276,4.6133,3.6315,2.4704,0.8265,43.5783,56.5894,0.4764,69.2738,46.5626,12.6844,22.1832,558.7511,18.7619,0.4269,25.3259,15.8349,6.564,6.7602,190.0188,19.9237,0.3102,33.1301,23.1701,13.2064,7.1877,278.0415,15.5191,0.6032,17.2231,9.217,1.704,5.5601,110.6044
-37.5,-65.0,338.0,5.75,0.388,8.15,5.5583,2.4,2.1569,66.7,31.5536,0.2091,70.9535,55.5357,39.3999,11.615,666.4285,1.9072,0.1997,4.6773,3.7421,2.7701,0.7474,44.9053,70.4011,0.5001,83.4088,53.5997,13.0077,26.8042,643.1959,18.4097,0.4308,24.7071,15.3552,6.2974,6.6152,184.2619,19.7004,0.3136,32.4797,22.604,12.7793,7.0891,271.2485,15.0953,0.6072,16.7177,8.8904,1.6224,5.3981,106.6848
-37.5,-64.5,247.0,6.7,0.3948,9.1,5.9625,2.4,2.3542,71.55,30.7074,0.1924,72.5611,58.0859,41.8537,11.178,697.0314,1.9072,0.1997,4.6773,3.7421,2.7701,0.7474,44.9053,75.9061,0.4968,89.6869,57.5768,13.7808,28.6064,690.9217,18.2811,0.4268,24.7167,15.3539,6.4356,6.5529,184.2464,19.7567,0.3118,32.7185,22.6838,12.9618,7.0723,272.2061,14.9481,0.5995,16.7084,8.9135,1.7603,5.344,106.9623
-37.5,-64.0,195.0,6.3,0.3556,9.35,6.575,3.05,2.3383,78.9,30.4684,0.1803,75.1068,60.9123,44.6384,10.9847,730.9472,1.7378,0.1843,4.7482,3.8597,3.0104,0.7112,46.3163,72.924,0.4694,89.1774,57.5481,16.2534,27.0134,690.5769,18.2797,0.4264,24.7198,15.3649,6.4401,6.5513,184.3793,19.8277,0.3125,32.7682,22.7111,12.9405,7.0978,272.5337,14.8886,0.5965,16.6863,8.9325,1.7977,5.3281,107.1897
-37.5,-63.5,163.0,6.3,0.3556,9.35,6.575,3.05,2.3383,78.9,30.4684,0.1803,75.1068,60.9123,44.6384,10.9847,730.9472,1.7378,0.1843,4.7482,3.8597,3.0104,0.7112,46.3163,72.924,0.4694,89.1774,57.5481,16.2534,27.0134,690.5769,18.2797,0.4264,24.7198,15.3649,6.4401,6.5513,184.3793,19.8277,0.3125,32.7682,22.7111,12.9405,7.0978,272.5337,14.8886,0.5965,16.6863,8.9325,1.7977,5.3281,107.1897
-37.5,-63.0,197.0,6.6,0.3351,10.2,7.1417,3.6,2.3932,85.7,29.6509,0.1721,76.3648,62.4787,46.7139,10.7504,749.745,1.6416,0.1679,4.7459,3.9217,3.1043,0.6584,47.0599,68.9372,0.4298,89.7202,57.6325,20.783,24.7688,691.5905,18.0231,0.4276,24.2955,15.1152,6.2724,6.4633,181.383,19.5832,0.3161,32.0405,22.1525,12.4573,7.0025,265.8298,14.7168,0.5949,16.5012,8.8728,1.7844,5.2784,106.4731
-37.5,-61.0,196.0,6.0,0.2635,10.8,8.2708,4.8,2.1795,99.25,25.5999,0.1319,80.3995,69.2741,54.7996,9.1391,831.2894,1.5226,0.1431,4.9648,4.1602,3.4422,0.5954,49.9223,66.0873,0.3247,100.4545,69.4634,34.3672,22.5554,833.561,16.7974,0.4266,22.6749,14.0687,5.8775,6.001,168.824,18.5998,0.3136,30.5805,21.0784,11.9807,6.6101,252.9408,13.2389,0.6029,14.7039,7.8833,1.465,4.7526,94.5991
-37.5,-60.5,220.0,5.8,0.2546,10.65,8.1958,4.85,2.0868,98.35,26.7055,0.1362,82.272,70.859,55.5665,9.6489,850.3075,1.5226,0.1431,4.9648,4.1602,3.4422,0.5954,49.9223,66.3208,0.3165,102.6584,70.5444,36.3376,22.3278,846.5326,16.7413,0.4311,22.5179,13.8894,5.7766,5.9884,166.6731,19.0619,0.3249,30.7057,20.8745,11.6438,6.783,250.4937,12.8975,0.6029,14.3545,7.7216,1.457,4.6552,92.6591
-37.5,-60.0,231.0,5.45,0.2389,10.3,8.1083,4.85,1.9373,97.3,24.9516,0.1269,82.5104,71.6456,57.5588,9.0939,859.747,1.5263,0.1339,5.0555,4.249,3.5292,0.569,50.988,64.2964,0.2956,106.1638,73.7379,41.8674,21.7947,884.855,16.1998,0.4214,22.0675,13.7677,5.8677,5.801,165.2123,18.6456,0.3217,30.147,20.6175,11.5014,6.633,247.4102,12.3198,0.5775,14.0087,7.7338,1.6889,4.466,92.8054
-37.5,-58.5,96.0,4.7,0.2167,10.25,8.2125,5.55,1.7796,98.55,25.1149,0.1217,84.5962,73.578,59.4813,8.9528,882.936,1.2276,0.1097,5.0068,4.3787,3.7792,0.4804,52.5439,58.8162,0.2561,108.3768,77.6219,49.5606,19.8799,931.4628,15.7455,0.405,21.9626,13.9555,6.2171,5.6524,167.4657,18.5061,0.3166,30.1607,20.8194,11.6546,6.5908,249.8334,11.8613,0.5408,13.9745,7.9864,2.1132,4.3193,95.8366
-37.5,-58.0,46.0,3.65,0.163,10.0,8.3917,6.35,1.3678,100.7,24.1862,0.1165,85.7,75.2077,61.5138,8.7635,902.4918,1.4931,0.1211,5.1432,4.4096,3.6501,0.5339,52.9146,61.7407,0.2264,115.0643,81.3009,53.3236,18.4035,975.6103,15.5157,0.3914,22.2021,14.2624,6.6864,5.5822,171.1494,18.2755,0.3096,30.3985,21.0178,12.123,6.5075,252.2134,11.9245,0.5159,14.5219,8.4345,2.5974,4.3512,101.2146
-37.0,-71.0,1912.0,11.0,0.5606,13.2,6.825,2.2,3.8263,81.9,30.4587,0.1782,77.5051,62.625,47.0464,11.1593,751.4994,3.5208,0.3903,5.173,3.6034,1.6522,1.4064,43.2412,76.2424,0.581,91.0693,43.6352,14.8269,25.3538,523.6227,14.609,0.6833,15.2992,7.6548,0.6902,5.2306,91.8577,18.2894,0.4523,23.6456,14.6081,5.3562,6.6071,175.2973,10.1349,1.9336,7.3158,1.8649,-2.8191,3.606,22.3792
-37.0,-70.5,1392.0,6.85,0.3664,10.65,6.5833,3.8,2.4121,79.0,27.689,0.1853,66.9218,52.8649,39.2328,9.7937,634.3787,3.5208,0.3903,5.173,3.6034,1.6522,1.4064,43.2412,41.8562,0.4048,57.4803,32.5603,15.6241,13.1817,390.7236,15.6698,0.6995,16.147,7.9992,0.4772,5.5954,95.9901,18.7419,0.4282,24.9492,15.7101,6.2073,6.727,188.5208,11.1967,2.7944,7.4776,1.4266,-3.7191,3.9867,17.1198
-37.0,-70.0,1150.0,5.25,0.3084,9.05,5.9833,3.8,1.8453,71.8,26.4704,0.1883,62.9381,49.7795,36.4677,9.374,597.3541,2.2205,0.271,4.391,3.347,2.1705,0.9071,40.1637,31.7335,0.3427,47.4503,29.1036,15.7168,9.9752,349.2437,16.0724,0.6635,17.0281,8.6593,0.9557,5.7453,103.9111,19.2181,0.4144,26.08,16.5816,6.8619,6.8718,198.9791,11.434,2.1105,8.1463,1.9349,-3.2877,4.0837,23.2191
-37.0,-69.5,1161.0,2.75,0.176,6.7,5.15,3.95,0.9065,61.8,25.4628,0.2059,57.1653,44.7409,31.7025,9.2119,536.8908,2.2205,0.271,4.391,3.347,2.1705,0.9071,40.1637,14.0466,0.2047,30.3189,24.1928,16.2723,4.9515,290.3141,17.1071,0.4837,21.5771,12.729,4.47,6.1576,152.748,18.8917,0.3218,30.5003,21.0617,11.6086,6.778,252.7398,13.1274,0.8354,12.6827,5.6689,-0.4447,4.7355,68.0263
-37.0,-69.0,225.0,2.05,0.1428,5.3,4.0875,3.25,0.5835,49.05,26.0683,0.2071,58.9863,46.4405,32.918,9.6173,557.2859,2.0599,0.2372,4.3812,3.4094,2.3213,0.8087,40.9131,13.5386,0.1845,29.5579,21.5507,16.0193,3.9763,258.6078,17.3253,0.4681,22.3083,13.3662,4.983,6.2561,160.3943,18.6418,0.3128,30.8453,21.4656,12.2035,6.7154,257.5867,13.7521,0.7765,13.6308,6.3662,-0.1213,4.9434,76.3947
-37.0,-68.5,429.0,2.05,0.1428,5.3,4.0875,3.25,0.5835,49.05,26.0683,0.2071,58.9863,46.4405,32.918,9.6173,557.2859,2.0599,0.2372,4.3812,3.4094,2.3213,0.8087,40.9131,13.5386,0.1845,29.5579,21.5507,16.0193,3.9763,258.6078,17.3253,0.4681,22.3083,13.3662,4.983,6.2561,160.3943,18.6418,0.3128,30.8453,21.4656,12.2035,6.7154,257.5867,13.7521,0.7765,13.6308,6.3662,-0.1213,4.9434,76.3947
-37.0,-68.0,310.0,2.05,0.151,5.6,4.2208,3.55,0.6373,50.65,28.4159,0.2251,60.8156,47.0063,32.3997,10.5832,564.0761,2.2865,0.2539,4.5626,3.4361,2.2761,0.8725,41.2335,13.2096,0.1912,29.8146,21.6645,16.605,4.142,259.9741,18.0268,0.4422,23.9868,14.7259,5.96,6.5114,176.7114,19.134,0.3068,32.0941,22.4643,12.9601,6.8922,269.5714,14.6759,0.6642,15.6481,7.9513,0.9722,5.2809,95.4159
-37.0,-67.5,364.0,3.6,0.2025,7.45,5.4042,3.85,1.0945,64.85,29.9651,0.2358,62.3292,47.5029,32.3641,11.1998,570.0354,2.2865,0.2539,4.5626,3.4361,2.2761,0.8725,41.2335,20.0484,0.2501,34.9439,24.785,14.8955,6.199,297.4197,18.6425,0.4237,25.4227,15.9228,6.7802,6.746,191.0739,19.7749,0.3041,33.3053,23.4463,13.5304,7.131,281.3552,15.4007,0.5977,17.3428,9.3043,1.9421,5.5614,111.6518
-37.0,-67.0,301.0,4.5,0.2722,7.75,5.7958,3.25,1.5776,69.55,32.3695,0.2388,66.611,50.307,34.2415,12.0137,603.6846,2.2478,0.251,4.6587,3.5264,2.4109,0.8852,42.3169,33.1947,0.3578,47.2658,32.6385,14.0711,11.6793,391.6616,19.1016,0.4211,26.0807,16.4079,6.9791,6.9098,196.8943,20.1235,0.3023,34.0355,24.0346,13.912,7.266,288.4156,15.9723,0.599,17.8922,9.6108,1.9199,5.7566,115.3291
-37.0,-66.5,288.0,5.4,0.3247,8.05,5.7333,2.65,1.8616,68.8,31.2114,0.227,67.0512,51.306,35.8398,11.6477,615.6716,2.2478,0.251,4.6587,3.5264,2.4109,0.8852,42.3169,51.3161,0.4582,63.2826,41.7942,11.9665,19.1495,501.5304,18.8728,0.4165,25.8738,16.3598,7.001,6.8146,196.3179,19.8716,0.3013,33.6462,23.7563,13.7746,7.1587,285.0754,15.845,0.5927,17.767,9.6157,1.922,5.6994,115.388
-37.0,-66.0,246.0,5.4,0.3247,8.05,5.7333,2.65,1.8616,68.8,31.2114,0.227,67.0512,51.306,35.8398,11.6477,615.6716,2.0696,0.2162,4.7095,3.6633,2.6399,0.7919,43.9601,51.3161,0.4582,63.2826,41.7942,11.9665,19.1495,501.5304,18.8728,0.4165,25.8738,16.3598,7.001,6.8146,196.3179,19.8716,0.3013,33.6462,23.7563,13.7746,7.1587,285.0754,15.845,0.5927,17.767,9.6157,1.922,5.6994,115.388
-37.0,-65.5,313.0,6.05,0.3904,8.2,5.4833,2.15,2.1408,65.8,30.8958,0.208,70.2001,54.9087,39.3043,11.4213,658.9042,2.0696,0.2162,4.7095,3.6633,2.6399,0.7919,43.9601,70.5336,0.5096,82.9449,53.4731,12.4113,27.2511,641.6777,18.4405,0.4233,25.0147,15.6783,6.5742,6.6359,188.1397,19.6604,0.3066,32.9188,23.0763,13.2584,7.0742,276.9152,15.2189,0.6004,16.94,9.0954,1.7211,5.4607,109.1443
-37.0,-65.0,255.0,6.0,0.4127,8.0,5.3833,2.0,2.2215,64.6,30.241,0.1956,71.8726,57.103,41.6316,11.1715,685.2361,1.7392,0.181,4.6766,3.7701,2.9374,0.6823,45.2409,79.4524,0.5174,92.2782,57.8627,12.8258,29.9401,694.3526,18.2889,0.4269,24.6759,15.401,6.387,6.5754,184.8125,19.5562,0.3074,32.6391,22.836,13.0829,7.0201,274.0319,15.0259,0.608,16.6208,8.8564,1.5949,5.3849,106.2772
