estacion,provincia,region,oaci,latitud,longitud,altura,nro,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total,G0_verano_W_m2,G0_invierno_W_m2,declinacion_verano_grados,declinacion_invierno_grados,duracion_dia_verano_horas,duracion_dia_invierno_horas,angulo_cenital_mediodia_verano_grados,angulo_cenital_mediodia_invierno_grados
estacion_virtual_764,La Pampa,Pampeana,VIRTUAL,-38.0000,-64.5000,143.0000,,6.2500,0.3495,9.1500,6.3208,2.9000,2.2094,75.8500,31.7118,0.2111,70.3064,55.4037,38.5946,11.6941,664.8446,1.9072,0.1997,4.6773,3.7421,2.7701,0.7474,44.9053,64.9774,0.4571,79.7108,52.2120,14.7334,23.8668,626.5441,18.6213,0.4245,25.2550,15.7160,6.6337,6.6710,188.5924,20.0290,0.3129,33.1288,22.9448,13.0998,7.1798,275.3374,15.1939,0.5857,17.2047,9.2681,2.0108,5.4284,111.2169,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_765,La Pampa,Pampeana,VIRTUAL,-38.0000,-64.0000,80.0000,,6.0500,0.3225,9.5000,6.6333,3.4500,2.1390,79.6000,32.0880,0.2007,73.3528,58.4481,41.2648,11.7333,701.3775,1.7378,0.1843,4.7482,3.8597,3.0104,0.7112,46.3163,66.5054,0.4322,83.5284,53.0864,17.0230,22.9417,637.0373,18.5802,0.4278,25.0855,15.5644,6.5053,6.6589,186.7727,20.1435,0.3180,32.9581,22.7223,12.8146,7.2249,272.6681,15.1314,0.5879,17.0976,9.2028,1.9662,5.4103,110.4337,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_766,La Pampa,Pampeana,VIRTUAL,-38.0000,-63.5000,77.0000,,6.0500,0.3225,9.5000,6.6333,3.4500,2.1390,79.6000,32.0880,0.2007,73.3528,58.4481,41.2648,11.7333,701.3775,1.7378,0.1843,4.7482,3.8597,3.0104,0.7112,46.3163,66.5054,0.4322,83.5284,53.0864,17.0230,22.9417,637.0373,18.5802,0.4278,25.0855,15.5644,6.5053,6.6589,186.7727,20.1435,0.3180,32.9581,22.7223,12.8146,7.2249,272.6681,15.1314,0.5879,17.0976,9.2028,1.9662,5.4103,110.4337,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_767,Buenos Aires,Pampeana,VIRTUAL,-38.0000,-63.0000,58.0000,,5.7000,0.3065,9.3000,6.5292,3.6000,2.0013,78.3500,31.9485,0.1901,75.9191,61.2320,43.9706,11.6375,734.7837,1.6416,0.1679,4.7459,3.9217,3.1043,0.6584,47.0599,66.4340,0.3942,85.8094,53.8273,19.3754,21.2196,645.9278,18.2070,0.4384,24.2315,14.8857,6.0245,6.5263,178.6279,20.0751,0.3294,32.0475,21.8519,11.9724,7.1974,262.2230,14.7023,0.6039,16.3849,8.7213,1.6826,5.2670,104.6558,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_768,Buenos Aires,Pampeana,VIRTUAL,-38.0000,-62.0000,0.0000,,5.8500,0.2749,9.7500,7.0542,3.9000,1.9395,84.6500,27.9449,0.1522,78.5290,66.1914,50.5841,10.0718,794.2968,1.5202,0.1485,4.8309,4.0568,3.3107,0.6026,48.6822,63.1070,0.3492,87.8217,57.9299,24.7147,20.2290,695.1590,16.9796,0.4509,22.2077,13.4670,5.2281,6.0718,161.6035,19.2226,0.3381,30.0099,20.2336,10.7873,6.8402,242.8027,13.1800,0.6313,14.3823,7.5328,1.2023,4.7555,90.3932,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_769,Buenos Aires,Pampeana,VIRTUAL,-38.0000,-59.5000,0.0000,,4.8000,0.2193,10.1500,8.2333,5.3500,1.8057,98.8000,21.2801,0.1059,81.7912,72.3859,60.5111,7.6669,868.6312,1.5263,0.1339,5.0555,4.2490,3.5292,0.5690,50.9880,64.2764,0.2721,110.2159,74.1260,45.9395,20.1663,889.5124,15.2316,0.3962,21.5438,13.8041,6.3122,5.4691,165.6487,17.4926,0.3035,29.3685,20.4847,11.8759,6.2176,245.8159,11.7115,0.5342,13.9040,7.9959,2.1925,4.2711,95.9508,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_77,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-78.0000,-46.5000,637.0000,,2.9000,0.1250,8.8000,7.0292,5.9000,0.8787,84.3500,6.5913,0.0226,98.3106,96.0892,91.7193,2.1692,1153.0707,1.5587,0.0927,7.2600,6.1542,5.7013,0.5708,55.3879,11.6782,0.1570,32.4419,25.2663,20.7637,3.9656,303.1960,25.6489,-0.4106,-7.8604,-23.2070,-33.5093,9.5280,-278.4840,24.1004,-0.4377,-6.1352,-20.6504,-30.2356,9.0381,-247.8048,26.4253,-0.3744,-10.1197,-26.0253,-36.5450,9.7427,-312.3031,1405.9130,1316.8187,-23.0859,23.4498,24.0000,0.0000,54.9141,101.4498
estacion_virtual_770,Buenos Aires,Pampeana,VIRTUAL,-38.0000,-59.0000,0.0000,,4.1500,0.1920,10.1000,8.3750,5.9500,1.6079,100.5000,21.2737,0.1036,82.4987,73.1971,61.2250,7.5806,878.3653,1.2276,0.1097,5.0068,4.3787,3.7792,0.4804,52.5439,62.8157,0.2519,111.7111,76.3970,48.8954,19.2434,916.7638,14.9603,0.3877,21.5056,13.8933,6.5453,5.3864,166.7195,17.2721,0.3009,29.1978,20.4104,11.9257,6.1410,244.9250,11.7718,0.5177,14.2213,8.2325,2.4495,4.2618,98.7904,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_771,Buenos Aires,Pampeana,VIRTUAL,-38.0000,-58.5000,0.0000,,4.1500,0.1920,10.1000,8.3750,5.9500,1.6079,100.5000,21.2737,0.1036,82.4987,73.1971,61.2250,7.5806,878.3653,1.2276,0.1097,5.0068,4.3787,3.7792,0.4804,52.5439,62.8157,0.2519,111.7111,76.3970,48.8954,19.2434,916.7638,14.9603,0.3877,21.5056,13.8933,6.5453,5.3864,166.7195,17.2721,0.3009,29.1978,20.4104,11.9257,6.1410,244.9250,11.7718,0.5177,14.2213,8.2325,2.4495,4.2618,98.7904,1405.9130,1316.8187,-23.0859,23.4498,14.5936,9.3587,14.9141,61.4498
estacion_virtual_772,Neuquén,Patagonia,VIRTUAL,-37.5000,-71.0000,2033.0000,,11.8000,0.5344,14.7500,8.1542,2.9500,4.3579,97.8500,28.8679,0.1564,81.7229,67.5019,52.8550,10.5571,810.0229,3.2835,0.3748,4.9703,3.4419,1.6868,1.2901,41.3024,97.2077,0.5971,114.4210,53.3541,17.2133,31.8557,640.2496,14.3103,0.7423,14.3546,6.9469,0.0443,5.1567,83.3628,18.1667,0.4815,22.5897,13.6959,4.4230,6.5952,164.3507,9.8669,2.6690,6.4801,1.3219,-3.3868,3.5280,15.8623,1405.9130,1316.8187,-23.0859,23.4498,14.5455,9.4078,14.4141,60.9498
estacion_virtual_773,Neuquén,Patagonia,VIRTUAL,-37.5000,-70.5000,1638.0000,,8.5000,0.4098,12.3000,7.3208,3.8000,2.9997,87.8500,28.0713,0.1810,69.9217,55.9523,41.8504,10.1298,671.4279,3.2835,0.3748,4.9703,3.4419,1.6868,1.2901,41.3024,47.8081,0.4503,64.3011,35.2259,16.4930,15.8620,422.7102,15.7060,0.6199,17.2290,9.0955,1.5230,5.6380,109.1465,18.6632,0.3939,26.1710,16.9866,7.5078,6.6910,203.8397,11.1366,1.6387,8.4611,2.4622,-2.6755,4.0348,29.5469,1405.9130,1316.8187,-23.0859,23.4498,14.5455,9.4078,14.4141,60.9498
estacion_virtual_774,Neuquén,Patagonia,VIRTUAL,-37.5000,-70.0000,1642.0000,,8.5000,0.4132,12.2000,7.1500,3.7000,2.9540,85.8000,28.0892,0.1996,64.9427,50.8876,36.8535,10.1584,610.6512,2.4726,0.2860,4.4066,3.3160,1.9340,0.9482,39.7923,43.6747,0.4343,60.1819,33.7655,16.5072,14.6652,405.1863,16.6074,0.5390,19.6559,11.0801,3.0485,5.9725,132.9618,19.2323,0.3597,28.6431,19.1364,9.4108,6.8837,229.6371,12.1699,1.0339,10.7918,4.2658,-1.3781,4.4105,51.1898,1405.9130,1316.8187,-23.0859,23.4498,14.5455,9.4078,14.4141,60.9498
estacion_virtual_775,Neuquén,Patagonia,VIRTUAL,-37.5000,-69.5000,953.0000,,4.3500,0.2643,7.7000,5.2333,3.3500,1.3832,62.8000,29.2428,0.2234,62.4680,47.9091,33.2252,10.7030,574.9090,2.4726,0.2860,4.4066,3.3160,1.9340,0.9482,39.7923,19.0079,0.2650,33.6283,23.5137,14.6204,6.2314,282.1649,17.5632,0.4855,22.1064,13.0667,4.5432,6.3442,156.8007,19.4843,0.3315,30.8856,21.1627,11.4013,7.0158,253.9526,13.4891,0.8060,13.2114,6.0724,-0.2777,4.8943,72.8691,1405.9130,1316.8187,-23.0859,23.4498,14.5455,9.4078,14.4141,60.9498
